gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,unuseful_drops,winner
1389,3425.0,3350.0,2137.5,2074.36,2,2,50,50,24,25,60,60,58,0,2379,-1
1390,3425.0,3350.0,2131.98,2092.5,2,3,50,50,25,25,60,59,29,7,2303,-1
1391,3425.0,3350.0,2128.86,2102.58,2,2,50,50,25,25,60,62,156,0,2407,-1
1392,3425.0,3350.0,2137.66,2122.22,2,2,50,50,25,25,60,53,35,0,2196,-1
1393,3425.0,3350.0,2129.62,2105.22,2,2,50,50,24,25,60,52,17,0,1385,-1
1394,3425.0,3350.0,2140.94,2111.22,2,3,50,50,25,25,60,61,41,16,1693,-1
1395,3425.0,3350.0,2145.18,2117.82,2,2,50,50,25,25,60,64,41,0,2090,-1
1396,3425.0,3350.0,2131.02,2120.02,2,2,50,50,24,25,60,55,23,0,1767,-1
1397,3425.0,3350.0,2139.74,2134.3,3,3,50,50,25,25,60,66,16,1,2301,-1
1398,3425.0,3350.0,2139.22,2142.3,3,3,50,50,22,25,60,67,309,0,2282,-1
1399,3425.0,3350.0,2126.3,2133.82,2,2,50,50,22,25,60,68,422,0,2434,-1
1400,3425.0,3350.0,2159.22,2126.38,2,2,50,50,22,25,60,74,102,0,2230,-1
1401,3425.0,3350.0,2163.98,2134.98,3,3,50,50,24,25,60,81,32,30,1843,-1
1402,3425.0,3350.0,2168.38,2141.9,2,2,50,50,24,25,60,77,136,0,2281,-1
1403,3425.0,3350.0,2195.18,2144.1,3,2,50,50,23,25,60,78,159,5,2429,-1
1404,3425.0,3415.0,2210.5,2155.04,2,3,50,50,25,24,60,75,259,31,2810,-1
1405,3450.0,3415.0,2213.76,2166.92,3,3,50,50,25,24,60,82,152,19,2833,-1
1406,3425.0,3415.0,2202.58,2166.44,2,2,50,50,23,24,60,73,58,0,2350,-1
1407,3425.0,3415.0,2205.98,2180.36,2,2,50,50,21,25,60,84,77,0,2088,-1
1408,3425.0,3415.0,2218.74,2204.54,2,3,50,50,22,25,60,78,250,1,2305,-1
1409,3640.0,3415.0,2239.58,2211.7,3,3,50,50,3,25,60,80,90,44,1932,-1
1410,3640.0,3415.0,2262.34,2222.54,3,3,50,50,3,25,60,81,58,43,1805,-1
1411,3640.0,3415.0,2267.58,2237.3,3,2,50,50,4,25,60,70,12,10,1356,-1
1412,3425.0,3450.0,2270.78,2249.9,3,3,50,50,25,25,60,81,56,19,1669,-1
1413,3425.0,3450.0,2269.1,2243.54,2,2,50,50,25,25,60,69,9,0,2272,-1
1414,3425.0,3450.0,2280.3,2246.86,3,2,50,50,25,25,60,81,103,37,2343,-1
1415,3425.0,3450.0,2288.38,2238.5,2,2,50,50,25,25,60,72,124,0,2380,-1
1416,3425.0,3450.0,2290.2,2242.1,3,2,50,50,25,25,60,70,156,14,2465,-1
1417,3425.0,3450.0,2285.04,2245.22,2,3,50,50,25,25,60,70,98,14,2340,-1
1418,3425.0,3450.0,2300.08,2247.68,3,3,50,50,25,25,60,73,33,11,2328,-1
1419,3425.0,3480.0,2306.08,2249.28,3,3,50,50,25,25,60,76,275,9,2295,-1
1420,3425.0,3480.0,2308.92,2252.04,2,2,50,50,25,25,60,67,194,0,2337,-1
1421,3425.0,3600.0,2297.8,2252.46,3,3,50,50,25,12,60,63,81,10,1859,-1
1422,3425.0,3600.0,2310.12,2252.78,2,3,50,50,25,12,60,76,140,21,1682,-1
1423,3425.0,3600.0,2309.08,2241.54,3,3,50,50,25,11,60,73,145,25,1966,-1
1424,3425.0,3600.0,2303.64,2244.98,3,3,50,50,25,11,60,79,323,1,2312,-1
1425,3425.0,3600.0,2297.34,2233.6,2,2,50,50,25,8,60,67,46,0,2069,-1
1426,3435.0,3600.0,2311.48,2232.12,3,3,50,50,25,8,60,70,95,38,2486,-1
1427,3435.0,3600.0,2311.56,2240.58,3,3,50,50,25,11,60,65,35,12,2202,-1
1428,3435.0,3600.0,2305.52,2219.76,2,2,50,50,25,9,60,67,119,0,2304,-1
1429,3435.0,3600.0,2301.92,2215.76,2,2,50,50,25,7,60,77,37,0,1620,-1
1430,3435.0,3480.0,2290.68,2199.9,3,3,50,50,25,23,60,64,277,11,1648,-1
1431,3435.0,3480.0,2289.76,2191.0,2,2,50,50,25,23,60,63,94,0,1625,-1
1432,3435.0,3480.0,2282.84,2203.6,2,2,50,50,25,22,60,61,52,0,1663,-1
1433,3435.0,3480.0,2285.0,2206.32,2,2,50,50,25,20,60,75,32,0,2105,-1
1434,3435.0,3480.0,2275.16,2208.96,2,3,50,50,25,21,60,63,125,11,2064,-1
1435,3435.0,3480.0,2251.66,2215.32,2,2,50,50,25,22,60,71,195,0,2287,-1
1436,3435.0,3480.0,2265.14,2213.38,2,3,50,50,24,25,60,64,12,1,1627,-1
1437,3435.0,3480.0,2266.95,2231.39,3,3,50,50,25,25,60,74,33,29,2134,-1
1438,3435.0,3480.0,2272.96,2242.28,3,3,50,50,25,25,60,63,54,4,1983,-1
1439,3435.0,3480.0,2275.03,2243.92,3,3,50,50,25,25,60,73,30,14,1733,-1
1440,3435.0,3480.0,2264.51,2249.36,3,3,50,50,25,25,60,62,0,40,1444,-1
1441,3435.0,3350.0,2270.2,2250.84,2,2,50,50,25,25,60,69,47,0,1880,-1
1442,3435.0,3350.0,2268.56,2256.06,2,3,50,50,25,25,60,77,60,7,2243,-1
1443,3435.0,3350.0,2277.06,2263.33,3,3,50,50,25,25,60,63,0,9,1750,-1
1444,3400.0,3350.0,2266.56,2279.15,3,3,50,50,25,25,60,77,10,31,1678,-1
1445,3460.0,3350.0,2268.95,2281.67,3,3,50,50,25,25,60,73,40,25,1507,-1
1446,3400.0,3350.0,2267.13,2280.47,3,3,50,50,25,25,60,73,6,8,1900,-1
1447,3360.0,3350.0,2262.29,2286.91,3,2,50,50,25,25,60,68,5,3,1772,-1
1448,3360.0,3350.0,2271.53,2277.14,3,3,50,50,25,25,60,73,45,29,2225,-1
1449,3360.0,3350.0,2277.81,2273.18,2,2,50,50,25,25,60,65,209,0,1944,-1
1450,3360.0,3700.0,2288.41,2283.1,2,3,50,50,25,9,60,73,33,0,2338,-1
1451,3360.0,3700.0,2281.93,2280.74,2,2,50,50,25,9,60,72,32,0,2251,-1
1452,3360.0,3700.0,2286.21,2263.97,3,2,50,50,25,7,60,69,88,13,2011,-1
1453,3360.0,3700.0,2282.93,2264.41,2,2,50,50,25,7,60,64,190,0,2174,-1
1454,3360.0,3700.0,2284.93,2264.95,2,2,50,50,25,6,60,71,130,0,2734,-1
1455,3280.0,3700.0,2277.93,2255.47,2,2,50,50,25,6,60,67,4,0,2517,-1
1456,3280.0,3700.0,2273.24,2258.11,2,2,50,50,25,6,60,71,50,0,2167,-1
1457,3280.0,3700.0,2278.48,2261.91,3,2,50,50,25,6,60,70,102,5,2277,-1
1458,3250.0,3700.0,2275.48,2264.03,2,3,50,50,25,7,60,67,46,8,1946,-1
1459,3250.0,3700.0,2272.84,2259.07,2,2,50,50,25,7,60,65,67,0,2306,-1
1460,3250.0,3700.0,2269.6,2272.11,2,3,50,50,25,10,60,65,42,18,2329,-1
1461,3250.0,3700.0,2261.16,2269.79,2,2,50,50,25,10,60,74,354,0,2308,-1
1462,3250.0,3700.0,2258.24,2258.57,2,2,50,50,25,9,60,64,451,0,2114,-1
1463,3250.0,3700.0,2256.08,2266.39,2,3,50,50,25,10,60,74,86,22,2136,-1
1464,3250.0,3700.0,2255.0,2271.63,2,3,50,50,25,10,60,66,110,7,2352,-1
1465,3250.0,3700.0,2255.28,2262.29,2,2,50,50,25,9,60,65,39,0,2947,-1
1466,3250.0,3700.0,2258.28,2261.48,2,2,50,50,25,8,60,73,148,0,2632,-1
1467,3250.0,3700.0,2259.22,2240.96,3,2,50,50,25,7,60,72,340,54,2441,-1
1468,3350.0,3600.0,2264.38,2242.96,3,3,50,50,25,12,60,76,182,66,2165,-1
1469,3350.0,3600.0,2268.54,2251.52,2,3,50,50,25,12,60,73,216,0,2341,-1
1470,3405.0,3600.0,2276.92,2261.96,3,2,50,50,25,12,60,69,181,2,2620,-1
1471,3405.0,3600.0,2270.0,2274.84,2,2,50,50,23,14,60,66,11,0,2728,-1
1472,3405.0,3380.0,2274.4,2277.92,3,3,50,50,24,25,60,75,18,9,2500,-1
1473,3405.0,3380.0,2273.2,2266.22,2,2,50,50,25,25,60,64,0,0,2649,-1
1474,3405.0,3380.0,2267.68,2259.94,3,3,50,50,25,25,60,77,0,6,3073,-1
1475,3405.0,3380.0,2267.44,2263.14,2,2,50,50,25,25,60,74,19,0,2812,-1
1476,3405.0,3380.0,2270.36,2267.58,2,2,50,50,24,25,60,70,29,0,2856,-1
1477,3405.0,3380.0,2269.08,2262.08,2,2,50,50,25,25,60,65,0,0,2985,-1
1478,3405.0,3380.0,2273.0,2267.12,3,3,50,50,25,25,60,78,8,0,2639,-1
1479,3405.0,3380.0,2272.44,2274.36,2,2,50,50,25,25,60,71,12,0,2824,-1
1480,3405.0,3380.0,2268.04,2270.28,2,2,50,50,25,25,60,71,0,0,3024,-1
1481,3405.0,3380.0,2271.22,2268.28,2,2,50,50,25,25,60,69,2,0,3164,-1
1482,3405.0,3380.0,2276.18,2264.32,2,2,50,50,25,25,60,72,0,0,3153,-1
1483,3405.0,3380.0,2277.78,2265.44,2,2,50,50,25,25,60,69,0,0,3475,-1
1484,3405.0,3380.0,2217.3,2222.16,2,2,50,50,25,25,60,10,370,0,511,-1
1485,3405.0,3240.0,2227.9,2221.04,2,2,50,50,25,25,60,75,24,0,3408,-1
1486,3405.0,3240.0,2233.38,2230.68,3,3,50,50,25,25,60,75,0,0,3172,-1
1487,3405.0,3240.0,2246.06,2239.96,2,2,50,50,25,25,60,73,0,0,2998,-1
1488,2600.0,3240.0,2235.44,2238.48,3,3,50,50,25,25,60,64,0,7,3327,-1
1489,2600.0,3240.0,2235.48,2236.76,2,3,50,50,25,25,60,69,1,44,3380,-1
1490,2600.0,3240.0,2237.28,2242.48,2,2,50,50,25,25,60,73,23,0,3204,-1
1491,2600.0,3240.0,2243.56,2231.92,2,2,50,50,25,25,60,59,0,0,2812,-1
1492,2600.0,3270.0,2250.0,2244.44,2,3,50,50,25,25,60,68,0,4,2857,-1
1493,2600.0,3270.0,2258.04,2254.0,2,2,50,50,25,25,60,69,0,0,3077,-1
1494,3355.0,3270.0,2265.3,2246.76,3,2,50,50,25,25,60,73,0,25,2723,-1
1495,3355.0,3270.0,2256.7,2246.92,2,3,50,50,25,25,60,63,0,0,3160,-1
1496,3355.0,3270.0,2267.9,2255.0,2,2,50,50,25,25,60,71,9,0,3113,-1
1497,3355.0,3270.0,2277.54,2263.24,2,2,50,50,25,25,60,68,0,0,3275,-1
1498,3355.0,3270.0,2272.9,2264.4,2,2,50,50,25,25,60,73,1,0,3860,-1
1499,3355.0,3270.0,2280.42,2266.2,2,2,50,50,25,25,60,69,2,0,3204,-1
1500,3355.0,3270.0,2279.02,2276.84,2,2,50,50,25,25,60,65,0,0,3784,-1
1501,3355.0,3270.0,2274.46,2265.08,2,2,50,50,25,25,60,59,0,0,3337,-1
1502,3355.0,3270.0,2259.26,2243.52,2,2,50,50,25,25,60,66,0,0,3592,-1
1503,2600.0,3270.0,2258.64,2225.08,2,2,50,50,25,25,60,63,3,0,3392,-1
1504,2600.0,3270.0,2250.48,2202.52,2,2,50,50,25,25,60,64,3,0,3197,-1
1505,2600.0,3270.0,2245.64,2206.04,3,3,50,50,25,25,60,73,4,10,2973,-1
1506,2600.0,3270.0,2245.84,2224.08,2,2,50,50,25,25,60,77,2,0,2823,-1
1507,3325.0,3270.0,2250.46,2226.76,3,3,50,50,25,25,60,76,2,21,2801,-1
1508,3325.0,3270.0,2248.74,2232.84,2,2,50,50,25,25,60,77,18,0,2596,-1
1509,3325.0,3270.0,2237.9,2247.16,2,3,50,50,25,25,60,69,0,0,2801,-1
1510,3325.0,3270.0,2244.3,2255.56,3,2,50,50,25,25,60,71,0,13,2854,-1
1511,3325.0,3270.0,2218.06,2246.96,2,2,50,50,25,25,60,56,0,0,2655,-1
1512,3325.0,3270.0,2235.66,2239.84,3,3,50,50,25,25,60,73,0,14,3576,-1
1513,3325.0,3270.0,2220.66,2260.24,2,2,50,50,25,25,60,59,2,0,2887,-1
1514,3325.0,3350.0,2221.66,2268.32,3,3,50,50,25,25,60,73,23,0,2791,-1
1515,3325.0,3350.0,2223.02,2278.96,2,2,50,50,25,25,60,79,66,0,2887,-1
1516,3325.0,3350.0,2227.34,2276.76,2,2,50,50,25,25,60,72,14,0,2541,-1
1517,3325.0,3350.0,2239.26,2285.32,3,2,50,50,25,25,60,72,33,0,2596,-1
1518,3325.0,3350.0,2244.26,2291.16,3,3,50,50,25,25,60,78,14,4,2687,-1
1519,3325.0,3350.0,2254.66,2298.4,3,2,50,50,25,25,60,73,1,14,2754,-1
1520,3325.0,3350.0,2258.58,2292.84,2,2,50,50,25,25,60,70,18,0,2910,-1
1521,3320.0,3350.0,2259.56,2295.32,2,2,50,50,25,25,60,72,55,0,3087,-1
1522,3320.0,3350.0,2260.0,2294.6,3,2,50,50,25,25,60,71,50,12,2808,-1
1523,3320.0,3350.0,2270.9,2277.4,3,3,50,50,25,25,60,73,205,20,2835,-1
1524,3320.0,3350.0,2268.94,2275.48,2,3,50,50,25,25,60,75,99,3,2970,-1
1525,3320.0,3350.0,2277.58,2274.0,3,3,50,50,25,25,60,77,87,22,2670,-1
1526,3380.0,3350.0,2288.08,2281.64,3,3,50,50,25,25,60,84,43,15,2693,-1
1527,3380.0,3625.0,2297.58,2298.3,3,3,50,50,25,4,60,82,38,38,3282,-1
1528,3380.0,3625.0,2304.06,2297.94,2,2,50,50,25,3,60,73,31,0,3548,-1
1529,3380.0,3625.0,2309.24,2296.22,3,3,50,50,25,3,60,77,20,3,2847,-1
1530,3380.0,3625.0,2307.56,2300.44,3,3,50,50,25,4,60,73,16,3,2992,-1
1531,3380.0,3625.0,2306.8,2292.8,3,3,50,50,25,4,60,73,10,26,3128,-1
1532,3380.0,3625.0,2305.64,2300.92,2,2,50,50,25,4,60,73,6,0,2616,-1
1533,3380.0,3625.0,2307.04,2301.16,2,2,50,50,25,4,60,81,41,0,3158,-1
1534,3380.0,3625.0,2309.76,2304.12,3,3,50,50,25,5,60,80,50,4,3384,-1
1535,3380.0,3625.0,2310.04,2312.14,2,3,50,50,25,6,60,85,24,5,3121,-1
1536,3380.0,3625.0,2309.56,2317.18,2,3,50,50,25,7,60,77,98,21,2953,-1
1537,3380.0,3625.0,2319.26,2320.9,3,3,50,50,25,7,60,80,116,10,3201,-1
1538,3400.0,3350.0,2322.14,2315.94,3,3,50,50,25,25,60,81,110,9,3299,-1
1539,3400.0,3350.0,2314.78,2313.58,3,3,50,50,25,25,60,78,116,0,3290,-1
1540,3530.0,3350.0,2317.5,2315.38,3,3,50,50,9,25,60,92,240,12,3638,-1
1541,3530.0,3350.0,2319.48,2318.42,3,3,50,50,11,25,60,85,172,58,3653,-1
1542,3560.0,3350.0,2330.3,2313.48,3,3,50,50,13,25,60,83,118,20,3225,-1
1543,3560.0,3350.0,2328.14,2312.48,3,3,50,50,13,25,60,83,351,0,4002,-1
1544,3560.0,3350.0,2326.52,2317.08,3,3,50,50,13,25,60,86,145,22,3341,-1
1545,3560.0,3350.0,2330.12,2308.1,3,3,50,50,14,25,60,84,230,0,3583,-1
1546,3560.0,3350.0,2326.14,2311.82,2,3,50,50,12,25,60,84,107,0,3118,-1
1547,3560.0,3350.0,2330.58,2306.14,2,2,50,50,10,25,60,83,99,0,2751,-1
1548,3560.0,3350.0,2336.42,2310.3,3,3,50,50,12,25,60,75,135,12,3597,-1
1549,3560.0,3350.0,2319.06,2315.9,2,2,50,50,11,25,60,83,97,0,3173,-1
1550,3560.0,3350.0,2329.64,2310.28,3,2,50,50,12,25,60,79,119,6,3181,-1
1551,3530.0,3350.0,2330.38,2307.42,3,3,50,50,12,25,60,76,110,4,3235,-1
1552,3530.0,3450.0,2317.6,2319.46,2,3,50,50,10,25,60,78,100,9,3097,-1
1553,3530.0,3450.0,2318.88,2322.98,2,3,50,50,8,25,60,85,90,13,2995,-1
1554,3530.0,3450.0,2321.92,2314.98,2,2,50,50,9,25,60,64,91,0,2861,-1
1555,3530.0,3450.0,2312.32,2314.14,3,3,50,50,9,25,60,69,1,12,2285,-1
1556,3530.0,3450.0,2315.88,2314.78,2,3,50,50,9,25,60,84,46,1,2472,-1
1557,3530.0,3450.0,2308.52,2312.86,3,3,50,50,9,25,60,80,30,4,2438,-1
1558,3530.0,3450.0,2315.42,2313.18,3,2,50,50,12,25,60,67,49,8,2582,-1
1559,3530.0,3450.0,2318.54,2327.02,3,3,50,50,16,25,60,72,17,26,2435,-1
1560,3530.0,3450.0,2313.3,2328.38,3,3,50,50,15,25,60,69,63,20,2634,-1
1561,3530.0,3450.0,2319.08,2318.34,3,3,50,50,16,25,60,70,34,3,2631,-1
1562,3530.0,3450.0,2306.8,2303.34,2,2,50,50,15,25,60,68,68,0,3015,-1
1563,3530.0,3450.0,2305.84,2306.38,3,3,50,50,15,25,60,74,55,0,2541,-1
1564,3530.0,3450.0,2291.16,2307.5,2,2,50,50,14,25,60,72,20,0,1696,-1
1565,3530.0,3450.0,2294.46,2315.42,3,3,50,50,13,25,60,80,8,5,2074,-1
1566,3530.0,3450.0,2300.02,2317.7,3,3,50,50,14,25,60,81,16,6,1986,-1
1567,3530.0,3450.0,2297.28,2334.38,2,3,50,50,12,25,60,78,5,0,1495,-1
1568,3530.0,3450.0,2299.52,2339.22,3,3,50,50,12,25,60,74,10,9,1197,-1
1569,3530.0,3450.0,2294.6,2333.74,2,2,50,50,10,25,60,66,9,0,1206,-1
1570,3530.0,3450.0,2295.92,2322.48,2,2,50,50,10,25,60,70,20,0,1332,-1
1571,3530.0,3450.0,2295.12,2324.6,3,3,50,50,9,25,60,80,9,12,1522,-1
1572,3530.0,3450.0,2299.62,2327.76,3,3,50,50,10,25,60,80,65,6,3147,-1
1573,3405.0,3450.0,2298.14,2332.6,2,3,50,50,25,25,60,79,31,7,1978,-1
1574,3405.0,3450.0,2293.7,2322.34,2,2,50,50,25,25,60,69,14,0,1452,-1
1575,3405.0,3450.0,2296.86,2327.22,2,2,50,50,25,25,60,79,13,0,1540,-1
1576,3405.0,3450.0,2296.02,2332.46,3,3,50,50,25,25,60,73,34,0,2315,-1
1577,3525.0,3450.0,2295.0,2334.14,3,3,50,50,8,25,60,71,35,10,1794,-1
1578,3525.0,3450.0,2295.28,2333.94,2,3,50,50,7,25,60,73,9,2,1903,-1
1579,3525.0,3350.0,2299.38,2326.12,3,3,50,50,7,25,60,88,21,7,1394,-1
1580,3525.0,3350.0,2297.78,2331.36,2,2,50,50,7,25,60,74,40,0,1827,-1
1581,3525.0,3350.0,2301.74,2332.86,3,3,50,50,9,25,60,77,21,1,1776,-1
1582,3525.0,3450.0,2302.14,2339.18,2,3,50,50,8,25,60,75,30,5,1748,-1
1583,3525.0,3350.0,2320.18,2333.86,3,3,50,50,11,25,60,85,21,2,1995,-1
1584,3525.0,3350.0,2321.22,2334.9,2,2,50,50,11,25,60,77,39,0,2335,-1
1585,3525.0,3500.0,2330.12,2338.86,3,3,50,50,12,25,60,75,73,3,2922,-1
1586,3525.0,3500.0,2335.46,2336.9,3,3,50,50,14,25,60,79,49,23,2482,-1
1587,3550.0,3500.0,2345.18,2340.9,3,3,50,50,17,25,60,79,49,31,2516,-1
1588,3550.0,3500.0,2357.42,2340.26,3,3,50,50,19,25,60,80,50,8,2679,-1
1589,3550.0,3500.0,2359.84,2347.16,3,3,50,50,18,25,60,83,38,11,2385,-1
1590,3550.0,3500.0,2349.84,2355.28,3,3,50,50,15,25,60,83,13,2,1764,-1
1591,3550.0,3500.0,2358.72,2356.44,3,2,50,50,17,25,60,77,3,2,1649,-1
1592,3550.0,3500.0,2360.28,2358.88,2,3,50,50,16,25,60,72,7,0,2057,-1
1593,3550.0,3500.0,2374.36,2369.2,3,3,50,50,18,25,60,78,32,46,1914,-1
1594,3550.0,3500.0,2375.92,2372.38,2,3,50,50,18,25,60,80,65,13,2158,-1
1595,3550.0,3500.0,2377.16,2371.7,3,2,50,50,18,25,60,69,14,1,1473,-1
1596,3550.0,3500.0,2368.42,2367.34,2,2,50,50,16,25,60,75,18,0,1388,-1
1597,3550.0,3500.0,2369.96,2361.48,3,3,50,50,16,25,60,79,7,9,1221,-1
1598,3550.0,3500.0,2371.64,2359.68,2,2,50,50,16,25,60,75,6,0,1656,-1
1599,3550.0,3500.0,2377.72,2349.5,3,3,50,50,16,25,60,70,26,5,2041,-1
1600,3550.0,3500.0,2375.36,2347.7,2,3,50,50,16,25,60,75,16,4,2078,-1
1601,3550.0,3500.0,2377.8,2350.58,3,3,50,50,16,25,60,77,48,8,2601,-1
1602,3550.0,3500.0,2374.62,2359.26,2,3,50,50,14,25,60,70,2,1,2198,-1
1603,3550.0,3500.0,2376.52,2368.18,3,3,50,50,14,25,60,78,25,3,2003,-1
1604,3550.0,3500.0,2376.54,2371.96,3,3,50,50,15,25,60,76,10,5,1393,-1
1605,3525.0,3500.0,2372.95,2376.71,3,3,50,50,14,25,60,80,22,0,2011,-1
1606,3525.0,3500.0,2368.7,2372.36,2,2,50,50,13,25,60,82,30,0,1958,-1
1607,3525.0,3500.0,2369.9,2372.12,2,2,50,50,13,25,60,82,6,0,1292,-1
1608,3525.0,3500.0,2369.96,2374.44,3,3,50,50,12,25,60,74,22,1,1668,-1
1609,3400.0,3500.0,2356.65,2375.75,3,3,50,50,25,25,60,77,12,0,905,-1
1610,3400.0,3500.0,2354.64,2370.48,2,2,50,50,25,25,60,72,43,0,1767,-1
1611,3400.0,3500.0,2345.83,2362.83,2,2,50,50,25,22,60,75,13,0,1374,-1
1612,3400.0,3500.0,2347.1,2365.95,3,3,50,50,25,22,60,74,32,12,1883,-1
1613,3400.0,3500.0,2351.68,2366.22,3,3,50,50,25,21,60,71,69,3,2228,-1
1614,3400.0,3500.0,2353.48,2371.5,3,2,50,50,25,25,60,77,33,1,1914,-1
1615,3400.0,3500.0,2344.32,2372.54,2,3,50,50,25,24,60,73,33,3,1496,-1
1616,3370.0,3500.0,2331.85,2374.62,2,3,50,50,25,24,60,80,40,0,1792,-1
1617,3370.0,3500.0,2332.53,2377.93,3,3,50,50,25,22,60,79,60,4,2256,-1
1618,3370.0,3500.0,2330.65,2372.24,2,2,50,50,25,24,60,76,51,0,2331,-1
1619,3370.0,3500.0,2332.29,2374.75,2,2,50,50,25,23,60,85,32,0,2273,-1
1620,3370.0,3500.0,2333.85,2373.31,2,2,50,50,25,21,60,78,77,0,2312,-1
1621,3370.0,3500.0,2332.08,2370.42,2,3,50,50,25,21,60,83,51,0,2355,-1
1622,3419.9,3500.0,2337.76,2371.18,3,3,50,50,25,21,60,83,36,11,2420,-1
1623,3370.0,3500.0,2335.2,2372.25,2,3,50,50,25,23,60,80,74,9,2594,-1
1624,3370.0,3500.0,2334.17,2367.61,2,2,50,50,25,22,60,80,70,0,2669,-1
1625,3370.0,3500.0,2339.39,2369.02,3,3,50,50,25,23,60,82,40,17,2044,-1
1626,3370.0,3500.0,2342.83,2372.45,2,2,50,50,25,24,60,78,58,0,2157,-1
1627,3370.0,3500.0,2341.75,2371.05,2,2,50,50,25,25,60,81,61,0,2568,-1
1628,3370.0,3389.9,2337.12,2356.58,2,2,50,50,25,25,60,74,32,0,2117,-1
1629,3370.0,3389.9,2333.78,2357.64,3,3,50,50,25,25,60,75,13,12,1415,-1
1630,3370.0,3389.9,2336.58,2364.57,3,3,50,50,25,25,60,82,64,20,2400,-1
1631,3370.0,3389.9,2342.89,2359.45,3,3,50,50,25,25,60,74,67,1,2235,-1
1632,3370.0,3389.9,2351.04,2356.5,3,3,50,50,25,25,60,75,125,18,2798,-1
1633,3370.0,3389.9,2349.65,2352.42,2,2,50,50,25,25,60,75,97,0,2537,-1
1634,3370.0,3389.9,2352.76,2349.66,2,2,50,50,25,25,60,78,56,0,2003,-1
1635,3370.0,3389.9,2352.96,2354.01,3,3,50,50,25,25,60,78,68,13,2454,-1
1636,3370.0,3389.9,2353.39,2347.45,3,3,50,50,25,25,60,82,70,4,1990,-1
1637,3370.0,3389.9,2352.95,2338.35,2,2,50,50,25,25,60,76,146,0,1770,-1
1638,3370.0,3389.9,2350.86,2333.74,3,3,50,50,25,25,60,79,49,4,1629,-1
1639,3370.0,3350.0,2345.66,2329.62,3,2,50,50,25,25,60,81,91,10,1858,-1
1640,3370.0,3350.0,2346.94,2327.02,2,2,50,50,25,25,60,80,67,0,2095,-1
1641,3370.0,3350.0,2348.29,2325.21,2,2,50,50,25,25,60,74,89,0,1792,-1
1642,3370.0,3350.0,2344.21,2321.49,2,2,50,50,25,25,60,75,69,0,1859,-1
1643,3370.0,3350.0,2344.57,2321.53,2,2,50,50,25,25,60,83,80,0,1974,-1
1644,3370.0,3350.0,2352.29,2317.45,3,3,50,50,25,25,60,84,68,7,1674,-1
1645,3370.0,3350.0,2345.64,2324.4,2,2,50,50,25,25,60,83,35,0,2029,-1
1646,3370.0,3350.0,2364.69,2324.01,3,2,50,50,25,25,60,74,24,0,1856,-1
1647,3370.0,3350.0,2367.53,2323.94,3,2,50,50,25,25,60,85,39,1,1694,-1
1648,3355.0,3350.0,2360.05,2327.29,3,3,50,50,25,25,60,81,11,1,1705,-1
1649,3350.0,3350.0,2360.95,2322.57,3,2,50,50,25,25,60,80,25,0,2066,-1
1650,3350.0,3350.0,2356.27,2320.44,2,3,50,50,25,25,60,79,68,1,1892,-1
1651,3350.0,3350.0,2357.36,2324.0,2,2,50,50,25,25,60,73,61,0,2196,-1
1652,3350.0,3399.9,2354.92,2325.94,3,3,50,50,25,25,60,76,34,0,2092,-1
1653,3404.9,3449.9,2360.03,2332.25,3,3,50,50,25,25,60,77,62,2,2531,-1
1654,3404.9,3449.9,2350.97,2334.21,2,2,50,50,25,25,60,75,34,0,2561,-1
1655,3404.9,3449.9,2347.14,2331.38,2,2,50,50,25,25,60,80,53,0,2467,-1
1656,3404.9,3449.9,2336.94,2340.9,3,3,50,50,25,25,60,85,26,1,2266,-1
1657,3404.9,3449.9,2342.82,2341.34,2,2,50,50,25,25,60,85,93,0,2013,-1
1658,3404.9,3449.9,2334.21,2338.62,2,2,50,50,25,25,60,80,29,0,1989,-1
1659,3404.9,3449.9,2334.49,2330.53,3,2,50,50,25,25,60,84,36,0,2035,-1
1660,3404.9,3449.9,2335.79,2327.01,3,3,50,50,25,25,60,76,49,4,2345,-1
1661,3399.9,3449.9,2324.45,2326.66,2,2,50,50,25,25,60,81,49,0,2060,-1
1662,3399.9,3449.9,2327.62,2320.82,2,2,50,50,25,25,60,84,42,0,2649,-1
1663,3399.9,3449.9,2326.49,2316.82,2,2,50,50,25,25,60,77,76,0,2553,-1
1664,3399.9,3449.9,2323.25,2313.58,2,2,50,50,25,25,60,80,33,0,2497,-1
1665,3399.9,3449.9,2317.7,2311.34,3,3,50,50,25,24,60,74,21,6,1968,-1
1666,3399.9,3449.9,2321.97,2309.14,3,3,50,50,25,25,60,78,46,1,2118,-1
1667,3399.9,3449.9,2317.42,2313.22,3,3,50,50,25,25,60,73,53,7,2230,-1
1668,3399.9,3449.9,2318.86,2304.23,2,2,50,50,25,25,60,79,50,0,2284,-1
1669,3399.9,3449.9,2316.2,2302.46,2,2,50,50,25,25,60,75,61,0,2010,-1
1670,3399.9,3449.9,2316.24,2304.31,2,2,50,50,25,25,60,79,57,0,2175,-1
1671,3399.9,3449.9,2321.21,2313.83,2,2,50,50,25,25,60,86,81,0,2386,-1
