gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
2286,10282.5,10241.5,4117.93,4075.76,2,2,50,38,1,4,48,51,0,0,0,373,0,0,0,9980,-1
2287,10282.5,9933.8,4101.12,4020.19,3,3,22,23,2,3,5,26,0,0,0,56,0,0,0,5419,-1
2288,10282.5,10158.0,4068.19,4068.7,3,3,50,50,3,4,60,56,1,1,0,131,0,0,0,11597,-1
2289,10282.5,10158.0,4090.16,4076.88,2,2,50,47,3,4,57,46,0,0,0,161,0,0,0,11278,-1
2290,10282.5,10535.7,4075.16,4146.93,2,3,50,50,2,6,60,66,0,0,0,215,1,0,0,11072,-1
2291,10282.5,10535.7,4066.98,4062.41,2,2,36,21,2,6,17,27,0,0,0,122,0,0,0,6711,-1
2292,10282.5,10535.7,4043.65,4062.95,2,2,31,50,2,5,41,44,0,0,0,7,0,0,0,9757,-1
2293,10299.2,10535.7,4084.64,4002.59,3,3,29,33,3,5,22,32,0,0,0,49,0,0,0,7488,-1
2294,10299.2,10535.7,4059.62,4029.02,2,2,22,25,3,5,7,30,1,1,0,56,0,0,0,5618,-1
2295,10282.5,10535.7,3999.27,4007.17,2,2,21,22,2,5,3,21,0,0,0,2,0,0,0,5291,-1
2296,10282.5,10535.7,4002.81,3979.34,2,2,20,20,2,5,0,21,0,0,0,1,0,0,0,4932,-1
2297,10282.5,10535.7,3961.09,3977.56,2,2,50,50,2,5,60,56,2,2,0,25,0,0,0,10931,-1
2298,10282.5,10535.7,4048.31,3997.17,3,3,23,21,4,6,4,22,0,0,0,1,0,0,0,5380,-1
2299,10282.5,10535.7,4110.31,4037.62,3,3,35,50,5,7,45,58,0,0,0,6,0,0,0,10091,-1
2300,10282.5,10535.7,4122.72,4091.03,2,3,50,50,5,6,60,76,1,1,0,17,0,0,0,11996,-1
2301,10282.5,10535.7,4158.24,4134.11,2,3,43,50,5,6,53,64,3,3,0,19,0,0,0,10728,-1
2302,10282.5,10535.7,4147.6,4097.07,2,2,50,50,5,6,60,63,1,1,0,16,0,0,0,12350,-1
2303,10282.5,10535.7,4156.67,4089.38,2,2,21,50,5,6,31,52,0,0,0,19,0,0,0,8607,-1
2304,10282.5,10535.7,4152.88,4039.14,2,2,29,29,4,5,18,30,0,0,0,12,0,0,0,7339,-1
2305,10282.5,10535.7,4060.02,4051.74,2,2,21,23,4,4,4,25,0,0,0,2,0,0,0,5441,-1
2306,10282.5,10535.7,4024.15,4088.94,2,2,20,22,4,4,2,19,0,0,0,0,0,0,0,5219,-1
2307,10282.5,10535.7,3964.41,4116.27,2,2,50,24,4,4,34,37,0,0,0,4,0,0,0,9238,-1
2308,10282.5,10535.7,3866.48,4105.65,2,2,21,20,4,4,1,17,0,0,0,0,0,0,0,5097,-1
2309,10282.5,10535.7,3823.61,4090.35,2,2,28,50,3,4,38,41,0,0,0,1,0,0,0,9248,-1
2310,10282.5,10535.7,3776.48,4090.01,2,2,21,20,3,4,1,21,0,0,0,0,0,0,0,5082,-1
2311,10282.5,10535.7,3751.87,4061.79,2,2,20,21,3,3,1,24,0,0,0,0,0,0,0,5079,-1
2312,10282.5,10535.7,3805.34,4086.65,2,2,22,25,3,3,7,32,0,0,0,1,0,0,0,5771,-1
2313,10282.5,10535.7,3866.14,4109.79,2,2,30,24,3,3,14,39,0,0,0,0,0,0,0,6656,-1
2314,10282.5,10535.7,3905.12,4116.83,2,2,20,20,3,2,0,25,0,0,0,1,0,0,0,4940,-1
2315,10282.5,10535.7,3953.87,4106.61,2,2,20,20,3,2,0,24,0,0,0,1,0,0,0,4944,-1
2316,9900.9,10535.7,3859.31,4062.66,2,2,20,20,1,2,0,18,0,0,0,0,0,0,0,4956,-1
2317,9900.9,10535.7,3770.16,3990.31,2,2,20,20,1,2,0,14,0,0,0,0,0,0,0,4981,-1
2318,9900.9,10535.7,3689.33,3939.41,2,2,20,20,1,2,0,14,0,0,0,0,0,0,0,4980,-1
2319,9900.9,10535.7,3639.89,3890.68,2,2,20,20,1,2,0,15,0,0,0,0,0,0,0,4976,-1
2320,9900.9,10535.7,3527.87,3818.08,2,2,20,20,1,2,0,10,0,0,0,1,0,0,0,4983,-1
2321,9900.9,9817.7,3464.55,3696.35,2,2,20,20,1,1,0,13,0,0,0,0,0,0,0,4978,-1
2322,9900.9,9817.7,3416.73,3664.7,2,2,20,21,1,1,1,10,0,0,0,0,0,0,0,5106,-1
2323,9900.9,9817.7,3340.88,3665.49,2,2,20,20,1,1,0,10,0,0,0,1,0,0,0,5018,-1
2324,9900.9,9817.7,3378.59,3656.38,2,2,20,20,1,1,0,16,0,0,0,0,0,0,0,4964,-1
2325,9900.9,5192.0,3319.81,3553.39,2,2,20,20,1,25,0,9,0,0,0,0,0,0,0,5002,-1
2326,9900.9,5192.0,3236.71,3510.88,2,2,20,20,1,25,0,10,0,0,0,0,0,0,0,4981,-1
2327,9900.9,5192.0,3221.24,3476.06,2,2,21,20,1,25,1,14,0,0,0,0,0,0,0,5092,-1
2328,9900.9,5192.0,3193.06,3376.13,2,2,20,20,1,25,0,9,0,0,0,0,0,0,0,5000,-1
2329,5370.0,5192.0,3176.75,3352.76,2,2,20,20,25,25,0,15,0,0,0,0,0,0,0,4964,-1
2330,5370.0,5192.0,3187.35,3363.41,2,2,20,20,25,25,0,14,0,0,0,1,0,0,0,4962,-1
2331,5370.0,5192.0,3154.88,3249.34,2,2,20,20,25,25,0,10,0,0,0,0,0,0,0,4968,-1
2332,5184.8,5192.0,3120.26,3156.74,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4977,-1
2333,5184.8,5192.0,3152.17,3181.55,2,2,20,20,25,25,0,15,0,0,0,0,0,0,0,4975,-1
2334,5184.8,5192.0,3110.44,3120.36,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4979,-1
2335,5142.0,5192.0,3060.76,3062.04,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4973,-1
2336,5141.8,5192.0,3071.96,3012.02,2,2,20,20,25,25,0,12,0,0,0,0,0,0,0,4988,-1
2337,5141.8,5192.0,3062.04,2995.09,2,2,20,20,25,25,0,14,0,0,0,0,0,0,0,4948,-1
2338,5141.8,5472.0,3016.95,3056.6,2,2,20,20,25,25,0,13,0,0,0,0,0,0,0,5001,-1
2339,5141.8,5472.0,2953.78,3069.08,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,5033,-1
2340,5141.8,5472.0,2987.97,3132.32,2,2,20,20,25,25,0,17,0,0,0,0,0,0,0,4951,-1
2341,5141.8,5472.0,3022.79,3142.88,2,2,20,20,25,25,0,11,0,0,0,0,0,0,0,4979,-1
2342,5141.8,5472.0,3029.98,3131.41,2,2,20,20,25,25,0,12,0,0,0,0,0,0,0,4975,-1
2343,5141.8,5472.0,3028.78,3117.3,2,2,20,20,25,25,0,11,0,0,0,0,0,0,0,4946,-1
2344,5141.8,5472.0,3075.11,3107.16,2,2,20,20,25,25,0,16,0,0,0,1,0,0,0,4937,-1
2345,5141.8,5194.7,3089.12,3081.4,2,2,20,20,25,25,0,16,0,0,0,0,0,0,0,4954,-1
2346,9904.7,10236.7,3110.33,3126.18,3,3,20,20,1,1,0,13,0,0,0,0,0,0,0,4972,-1
2347,9904.7,10236.7,3158.6,3150.57,2,2,21,20,1,1,1,21,0,0,0,0,0,0,0,4865,-1
2348,9904.7,10236.7,3200.49,3174.48,2,2,20,20,1,1,0,17,0,0,0,4,0,0,0,4911,-1
2349,9904.7,10236.7,3172.04,3160.32,2,2,20,21,1,1,1,13,0,0,0,0,0,0,0,4890,-1
2350,9904.7,10236.7,3144.37,3051.77,2,2,20,20,1,1,0,7,0,0,0,0,0,0,0,4960,-1
2351,9904.7,10236.7,3159.92,3075.64,2,2,20,20,1,1,0,12,0,0,0,0,0,0,0,4953,-1
2352,9904.7,10236.7,3097.99,3052.11,2,2,20,20,1,1,0,7,0,0,0,1,0,0,0,4555,-1
2353,9904.7,10236.7,3154.18,3085.95,2,2,20,20,1,1,0,12,0,0,0,0,0,0,0,4892,-1
2354,9904.7,10236.7,3095.32,3051.53,2,2,20,20,1,1,0,6,0,0,0,0,0,0,0,4935,-1
2355,5211.5,10236.7,3052.4,2993.94,2,2,21,20,25,1,1,9,0,0,0,0,0,0,0,5060,-1
2356,5386.4,10236.7,3105.84,3027.58,2,2,20,20,25,1,0,22,0,0,0,1,0,0,0,4977,-1
2357,5386.4,10236.7,3126.85,3060.65,2,2,20,20,25,1,0,18,0,0,0,1,0,0,0,4757,-1
2358,5386.4,10236.7,3077.13,3140.69,2,2,20,20,25,1,0,18,0,0,0,0,0,0,0,4980,-1
2359,5386.4,10236.7,3055.29,3079.76,2,2,20,20,25,1,0,11,0,0,0,0,0,0,0,4968,-1
2360,5386.4,10236.7,3057.0,3029.26,2,2,20,20,25,1,0,11,0,0,0,0,0,0,0,4947,-1
2361,5386.4,10236.7,2978.62,2997.85,2,2,20,20,25,1,0,13,0,0,0,0,0,0,0,4898,-1
2362,5354.4,10236.7,2966.58,3033.21,2,2,21,20,25,1,1,12,0,0,0,3,0,0,0,5051,-1
2363,5354.4,10236.7,2969.1,3054.4,2,2,21,20,25,1,1,17,0,0,0,0,0,0,0,4920,-1
2364,5354.4,10236.7,2958.19,3040.23,2,2,20,20,25,1,0,12,0,0,0,0,0,0,0,4946,-1
2365,5354.4,5239.9,2959.09,3006.57,2,2,20,20,25,25,0,10,0,0,0,1,0,0,0,4944,-1
2366,5354.4,5239.9,2924.73,3002.76,2,2,20,20,25,25,0,12,0,0,0,0,0,0,0,4734,-1
2367,5354.4,5239.9,2974.55,2977.52,2,2,21,20,25,25,1,13,0,0,0,0,0,0,0,4984,-1
2368,5354.4,5239.9,2983.95,2945.49,2,2,20,20,25,25,0,10,0,0,0,0,0,0,0,4973,-1
2369,5354.4,5192.0,2933.75,2896.9,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4951,-1
2370,5354.4,5192.0,2840.33,2899.7,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4930,-1
2371,5306.0,5192.0,2801.3,2871.33,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4907,-1
2372,5306.0,5192.0,2887.69,2867.19,2,2,20,20,25,25,0,16,0,0,0,0,0,0,0,4875,-1
2373,5306.0,5192.0,2903.32,2834.35,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4954,-1
2374,5306.0,5192.0,2877.92,2846.01,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4870,-1
2375,5255.1,5192.0,2768.67,2820.02,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4978,-1
2376,5255.1,5494.0,2754.7,2786.17,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4947,-1
2377,5255.1,5494.0,2702.88,2790.34,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4834,-1
2378,5226.0,5494.0,2759.02,2775.45,2,2,22,20,25,25,2,15,0,0,0,0,0,0,0,4998,-1
2379,5226.0,5494.0,2753.26,2851.37,2,2,21,20,25,25,1,13,0,0,0,0,0,0,0,4927,-1
2380,5186.6,5494.0,2826.5,2752.81,2,2,20,20,25,25,0,8,0,0,0,1,0,0,0,4779,-1
2381,5186.6,5494.0,2835.47,2782.93,2,2,23,23,25,25,6,19,0,0,0,0,0,0,0,5137,-1
2382,5186.6,5494.0,2844.12,2779.07,2,2,20,21,25,25,1,8,0,0,0,0,0,0,0,4862,-1
2383,5186.6,5494.0,2835.38,2822.41,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,5002,-1
2384,5350.0,5494.0,2859.1,2828.56,2,2,21,23,25,25,4,9,0,0,0,0,0,0,0,5430,-1
2385,5350.0,5494.0,2822.02,2836.66,2,2,25,20,25,25,5,10,0,0,0,1,0,0,0,4912,-1
2386,5209.1,5494.0,2810.69,2831.66,2,2,20,23,25,25,3,11,0,0,0,1,0,0,0,5187,-1
2387,5209.1,5494.0,2795.39,2804.45,2,2,28,50,25,25,38,8,0,0,0,0,0,0,0,5135,-1
2388,5186.6,5494.0,2736.55,2782.83,2,2,50,33,25,25,43,13,0,0,0,0,0,0,0,4051,-1
2389,5186.6,5494.0,2776.31,2785.97,2,2,44,20,25,25,24,17,0,0,0,0,0,0,0,5284,-1
2390,5186.6,5494.0,2759.28,2818.15,2,2,25,22,25,25,7,18,0,0,0,0,0,0,0,4805,-1
2391,5186.6,5494.0,2805.15,2892.8,2,2,20,28,25,25,8,16,0,0,0,2,0,0,0,5185,-1
2392,5186.6,5494.0,2813.93,2864.63,2,2,21,43,25,25,24,11,0,0,0,1,0,0,0,3895,-1
2393,5186.6,5494.0,2831.87,2821.49,2,2,23,25,25,25,8,10,0,0,0,0,0,0,0,5247,-1
2394,5186.6,5494.0,2869.0,2670.13,2,2,46,32,25,25,38,16,0,0,0,0,0,0,0,4279,-1
2395,5129.2,5536.1,2845.16,2701.7,2,2,20,21,25,25,1,11,0,0,0,0,0,0,0,3350,-1
2396,5129.2,5536.1,2830.61,2726.5,2,2,50,36,25,25,46,19,0,0,0,2,0,0,0,4287,-1
2397,5129.2,5536.1,2834.2,2650.34,2,2,50,50,25,25,60,19,0,0,0,2,0,0,0,5856,-1
2398,5129.2,5536.1,2769.52,2658.03,2,2,50,50,25,25,60,18,0,0,0,10,0,0,0,4457,-1
2399,5189.2,5536.1,2852.47,2764.51,2,2,50,50,25,25,60,37,0,0,0,7,0,0,0,5992,-1
2400,5189.2,5536.1,2886.42,2790.43,2,2,50,50,25,25,60,34,0,0,0,3,0,0,0,5370,-1
2401,5189.2,5536.1,2881.08,2822.75,2,2,50,50,25,25,60,21,8,8,0,6,0,0,0,4445,-1
2402,5189.2,5536.1,2903.97,2885.06,2,2,50,50,25,25,60,34,0,0,0,7,0,0,0,6988,-1
2403,5466.0,5536.1,2949.94,2976.1,2,2,50,50,25,25,60,35,1,1,0,24,0,0,0,7625,-1
2404,5466.0,5536.1,2935.58,3010.51,2,2,26,20,25,25,6,13,0,0,0,0,0,0,0,5620,-1
2405,5466.0,5536.1,2932.82,3041.63,2,2,20,26,25,25,6,11,0,0,0,0,0,0,0,4885,-1
2406,5466.0,5536.1,2954.29,3049.4,2,2,30,20,25,25,10,16,0,0,0,0,0,0,0,4784,-1
2407,5466.0,5536.1,2962.08,3072.01,2,2,50,50,25,25,60,20,0,0,0,47,0,0,0,5194,-1
2408,5466.0,5536.1,3061.27,3096.53,2,2,50,50,25,25,60,32,0,0,0,1,0,0,0,8890,-1
2409,5466.0,5536.1,3058.53,3076.52,2,2,50,29,25,25,39,20,0,0,0,2,0,0,0,6148,-1
2410,5466.0,5536.1,3102.63,3115.2,2,2,50,50,25,25,60,27,3,3,0,2,0,0,0,9431,-1
2411,5466.0,5536.1,3067.79,3089.6,2,2,50,50,25,25,60,21,0,0,0,0,0,0,0,8594,-1
2412,5466.0,5536.1,3118.71,3185.0,2,2,50,50,25,25,60,36,0,0,0,2,0,0,0,7969,-1
2413,5466.0,5536.1,3156.59,3208.74,2,2,44,50,25,25,54,26,0,0,0,1,0,0,0,7167,-1
2414,5466.0,5536.1,3100.17,3160.33,2,2,50,50,25,25,60,37,0,0,0,2,0,0,0,9058,-1
2415,5277.7,5536.1,3082.05,3094.46,2,2,21,50,25,25,31,21,0,0,0,2,0,0,0,6972,-1
2416,5277.7,5536.1,3164.29,3059.91,2,2,20,50,25,25,30,27,0,0,0,0,0,0,0,7049,-1
2417,5277.7,5536.1,3111.67,3038.25,2,2,50,50,25,25,60,34,0,0,0,3,0,0,0,8944,-1
2418,5277.7,5536.1,3031.68,2967.64,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4947,-1
2419,5277.7,5536.1,2947.52,2932.48,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4870,-1
2420,5277.7,5536.1,2903.1,2926.58,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4912,-1
2421,5277.7,5536.1,2847.34,2850.05,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,5031,-1
2422,5277.7,5536.1,2796.37,2854.53,2,2,20,20,25,25,0,3,0,0,0,0,0,0,0,5045,-1
2423,5277.7,5273.9,2753.06,2776.22,2,2,21,20,25,25,1,4,0,0,0,0,0,0,0,5091,-1
2424,5277.7,5273.9,2771.32,2716.42,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4956,-1
2425,5277.7,5211.2,2776.63,2690.43,2,2,20,21,25,25,1,9,0,0,0,0,0,0,0,5046,-1
2426,5277.7,5211.2,2755.27,2668.72,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4922,-1
2427,5277.7,5211.2,2746.76,2652.29,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4939,-1
2428,5277.7,5211.2,2694.65,2608.62,2,2,20,20,25,25,0,3,0,0,0,5,0,0,0,4965,-1
2429,5277.7,5211.2,2651.46,2584.55,2,2,20,20,25,25,0,3,0,0,0,0,0,0,0,4968,-1
2430,5277.7,5211.2,2672.55,2553.71,2,2,20,20,25,25,0,6,0,0,0,1,0,0,0,4964,-1
2431,5277.7,5211.2,2634.75,2624.83,2,2,20,20,25,25,0,8,0,0,0,6,0,0,0,4943,-1
2432,5277.7,5137.8,2599.14,2582.35,2,2,20,20,25,25,0,2,0,0,0,0,0,0,0,4966,-1
2433,5169.1,5137.8,2587.56,2523.64,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4979,-1
2434,5169.1,5137.8,2522.62,2468.14,2,2,20,20,25,25,0,2,0,0,0,6,0,0,0,4966,-1
2435,5169.1,5137.8,2492.21,2449.05,2,2,20,20,25,25,0,5,0,0,0,1,0,0,0,4978,-1
2436,5169.1,5137.8,2544.28,2413.42,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4980,-1
2437,5169.1,5137.8,2487.85,2378.32,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,5000,-1
2438,5169.1,5137.8,2408.73,2380.94,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4983,-1
2439,5169.1,5142.0,2395.13,2316.78,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4986,-1
2440,5169.1,5142.0,2391.54,2342.01,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4978,-1
2441,5169.1,5142.0,2390.08,2334.83,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4973,-1
2442,5169.1,5137.8,2400.29,2293.06,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4979,-1
2443,5169.1,5137.8,2380.21,2281.37,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4984,-1
2444,5169.1,5137.8,2369.91,2245.21,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4976,-1
2445,5169.1,5137.8,2420.78,2272.83,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4953,-1
2446,5169.1,5137.8,2336.73,2299.57,1,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4978,-1
2447,5169.1,5137.8,2296.33,2317.07,2,2,20,20,25,25,0,2,0,0,0,0,0,0,0,4991,-1
2448,5169.1,5137.8,2326.36,2283.68,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4978,-1
2449,5169.1,5137.8,2308.02,2323.37,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4976,-1
2450,5169.1,5137.8,2279.03,2296.1,1,2,20,20,25,25,0,1,0,0,0,0,0,0,0,4992,-1
2451,5169.1,5137.8,2292.13,2333.27,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4986,-1
2452,5169.1,5137.8,2369.85,2305.27,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4979,-1
2453,5169.1,5137.8,2398.98,2283.77,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4993,-1
2454,5169.1,5137.8,2385.76,2283.32,2,2,20,20,25,25,0,3,0,0,0,0,0,0,0,4990,-1
2455,5169.1,5137.8,2356.66,2270.78,2,2,20,20,25,25,0,2,0,0,0,0,0,0,0,4987,-1
2456,5169.1,5137.8,2300.02,2210.36,2,2,20,20,25,25,0,2,0,0,0,0,0,0,0,4987,-1
2457,5169.1,5137.8,2273.71,2237.26,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4989,-1
2458,5169.1,5137.8,2284.86,2247.61,2,2,20,20,25,25,0,3,0,0,0,0,0,0,0,4989,-1
2459,5169.1,5192.0,2287.26,2249.58,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4982,-1
2460,5169.1,5192.0,2294.95,2286.19,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4986,-1
2461,5169.1,5137.8,2316.27,2275.0,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,5006,-1
2462,5169.1,5137.8,2298.88,2326.6,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4985,-1
2463,5169.1,5137.8,2330.82,2314.52,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4982,-1
2464,5169.1,5137.8,2338.99,2350.44,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4992,-1
2465,5138.0,5146.0,2321.58,2351.31,2,2,20,20,25,25,0,3,0,0,0,0,0,0,0,4993,-1
2466,5138.0,5146.0,2314.89,2316.41,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,5001,-1
2467,5138.0,5191.4,2297.5,2312.82,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4994,-1
2468,5138.0,5191.4,2311.22,2290.92,2,2,20,20,25,25,0,3,0,0,0,0,0,0,0,4988,-1
2469,5142.0,5191.4,2297.67,2309.4,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4990,-1
2470,5142.0,5191.4,2323.77,2359.84,2,2,20,21,25,25,1,8,0,0,0,0,0,0,0,5117,-1
2471,5142.0,5191.4,2338.91,2376.42,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4989,-1
2472,5142.0,5191.4,2363.91,2388.62,2,2,21,20,25,25,1,7,0,0,0,0,0,0,0,5117,-1
2473,5142.0,5191.4,2374.05,2387.52,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4983,-1
2474,5142.0,5191.4,2368.73,2395.28,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4989,-1
2475,5142.0,5191.4,2385.79,2385.31,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4989,-1
2476,5133.8,5191.4,2347.12,2327.44,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4990,-1
2477,5142.0,5191.4,2346.33,2322.17,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4983,-1
2478,5145.5,5191.4,2417.7,2391.23,2,2,20,20,25,25,0,13,0,0,0,0,0,0,0,4979,-1
2479,5145.5,5191.4,2388.75,2389.0,1,2,20,20,25,25,0,1,0,0,0,0,0,0,0,4997,-1
2480,5145.5,5191.4,2434.73,2339.55,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4992,-1
2481,5145.5,5191.4,2494.89,2376.53,2,2,20,20,25,25,0,11,0,0,0,0,0,0,0,4977,-1
2482,5145.5,5191.4,2542.4,2378.72,2,2,20,22,25,25,2,9,0,0,0,0,0,0,0,5224,-1
2483,5145.5,5191.4,2541.63,2413.34,2,2,20,20,25,25,0,9,2,0,0,0,0,0,0,4979,-1
2484,5145.5,5191.4,2537.55,2451.46,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4983,-1
2485,5145.5,5191.4,2504.26,2405.08,2,2,20,20,25,25,0,4,0,0,0,0,0,0,0,4988,-1
2486,5142.0,5191.4,2463.29,2408.35,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4982,-1
2487,5142.0,5191.4,2440.83,2397.22,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4991,-1
2488,5142.0,5191.4,2499.67,2447.93,2,2,20,21,25,25,1,10,0,0,0,0,0,0,0,5106,-1
2489,5145.2,5191.4,2502.87,2485.25,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4991,-1
2490,5145.2,5191.4,2493.44,2511.56,2,2,20,20,25,25,0,11,0,0,0,0,0,0,0,4971,-1
2491,5142.0,5191.4,2541.11,2524.63,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4985,-1
2492,5142.0,5191.4,2545.17,2521.89,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4986,-1
2493,5142.0,5191.4,2503.96,2568.23,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4989,-1
2494,5142.0,5191.4,2579.84,2556.63,2,2,20,20,25,25,0,11,0,0,0,1,0,0,0,4977,-1
2495,5142.0,5191.4,2608.59,2591.17,2,2,20,20,25,25,0,11,0,0,0,0,0,0,0,4979,-1
2496,5142.0,5191.4,2634.54,2566.82,2,2,20,20,25,25,0,11,0,0,0,0,0,0,0,4986,-1
2497,5142.0,5191.4,2594.44,2582.25,2,2,20,22,25,25,2,10,15,3,0,0,0,12,0,5216,-1
2498,5142.0,5191.4,2599.31,2535.94,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4991,-1
2499,5142.0,5191.4,2574.37,2588.98,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,5005,-1
2500,5142.0,5191.4,2598.8,2589.33,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4992,-1
2501,5142.0,5191.4,2582.21,2601.69,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4988,-1
2502,5142.0,5191.4,2592.19,2562.68,2,2,20,21,25,25,1,9,2,0,0,0,0,0,0,5105,-1
2503,5142.0,5191.4,2590.66,2513.65,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4993,-1
2504,5142.0,5191.4,2579.72,2501.13,2,2,20,20,25,25,0,9,0,0,0,0,0,0,0,4999,-1
2505,5146.0,5196.0,2553.13,2518.5,2,2,20,20,25,25,0,6,0,0,0,0,0,0,0,4992,-1
2506,5146.0,5196.0,2522.65,2544.18,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4987,-1
2507,5146.0,5196.0,2561.65,2566.24,2,2,20,20,25,25,0,10,0,0,0,0,0,0,0,4986,-1
2508,5078.0,5196.0,2567.97,2588.84,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4991,-1
2509,5146.0,5196.0,2608.54,2549.56,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4990,-1
2510,5146.0,5196.0,2587.8,2561.56,2,2,20,20,25,25,0,7,0,0,0,0,0,0,0,4995,-1
2511,5146.0,5196.0,2639.52,2613.81,2,2,20,20,25,25,0,14,0,0,0,0,0,0,0,5002,-1
2512,5134.0,5196.0,2603.42,2538.75,2,2,20,20,25,25,0,3,0,0,0,0,0,0,0,4994,-1
2513,5134.0,5196.0,2636.11,2573.96,2,2,20,20,25,25,0,10,0,0,0,0,0,0,0,5016,-1
2514,5134.0,5191.4,2627.22,2467.1,2,2,20,20,25,25,0,5,0,0,0,0,0,0,0,4992,-1
2515,5134.0,5191.4,2654.05,2503.78,2,2,20,20,25,25,0,8,0,0,0,0,0,0,0,4991,-1
2516,10235.6,5178.0,2693.06,2480.3,3,2,21,20,2,25,1,9,0,0,0,0,0,0,0,5109,-1
2517,10235.6,5178.0,2672.28,2461.38,2,2,20,20,2,25,0,5,0,0,0,0,0,0,0,4985,-1
2518,9939.6,5178.0,2640.64,2465.34,2,2,20,20,1,25,0,7,0,0,0,0,0,0,0,4992,-1
2519,9939.6,5145.2,2656.58,2511.74,2,2,20,20,1,25,0,13,11,0,0,0,0,0,0,5016,-1
