gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
4331,7599.9,10877.9,3042.75,3105.66,2,2,20,20,3,1,0,11,125,441,0,-1
4332,7599.9,10877.9,2974.7,3001.94,2,2,20,20,3,1,0,17,124,323,1,-1
4333,7599.9,10877.9,3010.49,3041.71,3,3,50,50,2,1,60,89,653,5376,70,-1
4334,7599.9,10877.9,2929.38,2990.02,2,2,50,50,2,1,60,61,301,2165,5,-1
4335,7433.3,10877.9,2929.54,2951.66,2,2,50,50,2,1,60,77,843,4635,111,-1
4336,7433.3,10877.9,2946.68,2994.37,3,3,50,50,2,1,60,76,687,4904,101,-1
4337,7433.3,10877.9,2890.35,2966.32,2,2,50,50,2,1,60,73,605,3024,37,-1
4338,7433.3,10877.9,2922.36,3021.69,2,2,50,50,2,1,60,85,531,4781,72,-1
4339,7433.3,10877.9,2937.8,3039.44,2,3,50,50,2,1,60,91,477,3547,92,-1
4340,7433.3,10877.9,2975.65,3087.02,3,3,50,50,1,1,60,88,747,4856,103,-1
4341,7489.9,10877.9,3010.93,3160.05,3,3,50,50,2,1,60,86,633,5505,171,-1
4342,8302.5,10877.9,3097.19,3166.01,3,2,50,50,3,1,60,84,640,4992,175,-1
4343,8302.5,10877.9,2994.41,3065.48,2,2,20,20,3,1,0,15,125,474,0,-1
4344,8302.5,10877.9,3008.53,3105.46,3,3,50,50,3,1,60,85,759,5084,194,-1
4345,8302.5,10877.9,3030.19,3130.84,2,3,50,50,3,1,60,88,710,4088,132,-1
4346,8302.5,10877.9,3075.23,3171.29,3,3,50,50,3,1,60,92,544,4042,90,-1
4347,8302.5,10877.9,2990.6,3141.13,2,2,20,20,3,1,0,20,119,566,3,-1
4348,8302.5,10877.9,3020.56,3147.26,3,2,50,50,3,1,60,77,747,5459,94,-1
4349,8302.5,10877.9,3048.87,3148.53,3,3,50,50,2,1,60,92,1046,4913,81,-1
4350,8302.5,10877.9,3089.62,3145.07,2,2,50,50,2,1,60,83,860,5191,87,-1
4351,8302.5,10877.9,3001.27,3075.53,2,2,20,20,2,1,0,17,125,334,0,-1
4352,8302.5,10877.9,2999.26,3092.98,3,3,50,50,2,1,60,88,843,4192,76,-1
4353,7489.9,10877.9,2902.66,2968.51,2,2,20,20,2,1,0,19,125,381,0,-1
4354,7489.9,10877.9,2924.66,2974.77,2,2,50,50,2,1,60,83,893,3685,68,-1
4355,7489.9,10877.9,2927.74,2978.12,3,2,50,50,2,1,60,85,1076,4596,154,-1
4356,7489.9,10877.9,2930.7,2976.15,2,2,50,50,2,1,60,81,876,4146,95,-1
4357,7489.9,10877.9,2837.3,2905.86,2,2,20,20,2,1,0,14,123,749,0,-1
4358,7489.9,7461.9,2894.09,2868.82,3,3,50,50,2,2,60,84,1267,3907,174,-1
4359,7489.9,6748.6,2774.82,2777.22,2,2,20,20,2,1,0,12,125,333,1,-1
4360,7489.9,5160.0,2714.61,2692.29,2,2,22,20,2,11,2,18,122,844,0,-1
4361,7245.3,5160.0,2594.98,2632.71,2,2,20,20,1,10,0,8,125,62,0,-1
4362,7245.3,5160.0,2582.7,2646.47,3,3,50,50,1,10,60,86,1762,3514,141,-1
4363,7245.3,5620.8,2612.55,2686.97,2,3,50,50,1,5,60,93,1580,3936,222,-1
4364,7245.3,5160.0,2506.35,2592.46,2,2,20,20,1,9,0,7,125,95,9,-1
4365,7245.3,5160.0,2437.58,2503.12,2,2,20,20,1,6,0,13,127,360,0,-1
4366,7245.3,5160.0,2465.97,2528.53,2,2,50,50,1,6,60,79,1243,3714,131,-1
4367,7245.3,5281.1,2493.54,2554.55,3,3,50,50,2,6,60,89,1150,3170,214,-1
4368,7245.3,5281.1,2569.29,2574.49,3,2,50,50,2,7,60,88,1064,4079,232,-1
4369,7245.3,5281.1,2618.71,2565.48,3,2,50,50,2,6,60,83,1499,3216,198,-1
4370,7245.3,5281.1,2624.5,2581.59,3,3,50,50,2,7,60,82,1999,3158,254,-1
4371,6432.3,5281.1,2626.96,2584.53,3,2,50,50,4,6,60,83,1625,3172,218,-1
4372,6432.3,5281.1,2664.6,2586.24,3,3,50,50,4,5,60,91,1524,3728,228,-1
4373,6432.3,5281.1,2663.41,2606.38,2,2,50,50,4,5,60,87,1253,3330,142,-1
4374,6432.3,6984.2,2683.93,2645.23,3,3,50,50,4,1,60,93,1400,4371,231,-1
4375,6432.3,6984.2,2736.71,2640.71,3,2,50,50,4,1,60,90,1428,4061,113,-1
4376,6432.3,6984.2,2738.56,2642.7,3,2,50,50,4,1,60,83,1296,3318,220,-1
4377,6432.3,6984.2,2783.86,2684.1,3,2,50,50,5,1,60,88,1336,3397,243,-1
4378,6432.3,6984.2,2672.9,2569.15,2,2,20,20,5,1,0,6,125,135,0,-1
4379,6432.3,6984.2,2732.61,2620.09,3,3,50,50,6,1,60,89,1197,4484,186,-1
4380,6432.3,6984.2,2743.36,2627.8,3,2,50,50,7,1,60,80,1461,3971,229,-1
4381,7258.8,6984.2,2824.6,2654.52,3,3,50,50,2,1,60,83,1489,3805,246,-1
4382,7258.8,6984.2,2844.81,2710.5,3,3,50,50,2,1,60,84,1395,3673,260,-1
4383,7258.8,6984.2,2859.74,2738.58,3,3,50,50,2,1,60,91,1923,4264,139,-1
4384,7258.8,6984.2,2900.15,2795.03,3,3,50,50,4,3,60,90,2230,4511,198,-1
4385,7258.8,8248.8,2919.18,2835.74,3,3,50,50,4,1,60,95,1634,4440,121,-1
4386,7258.8,8248.8,2899.25,2851.69,3,3,50,50,3,1,60,94,1746,4530,135,-1
4387,7798.9,8248.8,2891.66,2866.92,3,3,50,50,3,1,60,89,1945,4950,187,-1
4388,7798.9,8248.8,2905.99,2898.55,3,3,50,50,3,1,60,91,2354,4750,168,-1
4389,7798.9,8248.8,2925.27,2877.5,2,2,50,50,3,1,60,84,2008,4512,85,-1
4390,7798.9,8248.8,2916.8,2887.44,2,2,50,50,3,1,60,85,2456,4434,118,-1
4391,9828.9,8248.8,2961.81,2870.47,3,2,50,50,1,1,60,82,2716,4830,100,-1
4392,9828.9,8248.8,2935.89,2873.58,2,2,50,50,1,1,60,85,2858,5105,186,-1
4393,9828.9,8248.8,2930.49,2876.52,3,2,50,50,1,1,60,94,3107,4146,234,-1
4394,9828.9,8248.8,2914.55,2851.05,3,3,50,50,1,1,60,89,3229,4710,170,-1
4395,9828.9,8248.8,2878.63,2824.04,3,2,50,50,1,1,60,86,3393,4736,163,-1
4396,9828.9,8248.8,2811.14,2823.36,2,2,50,50,1,1,60,88,3792,4824,149,-1
4397,9828.9,8248.8,2782.81,2780.48,2,2,50,50,1,1,60,86,3353,4219,192,-1
4398,9828.9,8248.8,2774.63,2808.5,3,3,50,50,1,1,60,87,3407,4928,153,-1
4399,9828.9,8248.8,2748.55,2775.05,2,2,50,50,1,1,60,86,4096,4296,132,-1
4400,9828.9,8248.8,2714.54,2755.12,2,2,50,50,1,1,60,86,5190,4696,182,-1
4401,9828.9,8248.8,2674.58,2750.22,3,3,50,50,1,3,60,89,3962,3825,109,-1
4402,7252.3,8248.8,2592.63,2669.57,3,3,50,50,1,3,60,95,5890,4756,116,-1
4403,7252.3,8248.8,2573.85,2635.96,2,2,50,50,1,3,60,87,4525,4423,129,-1
4404,7252.3,8248.8,2536.53,2583.95,3,2,50,50,1,3,60,90,5595,3984,107,-1
4405,7252.3,8248.8,2478.4,2570.02,2,2,50,50,1,3,60,91,4456,4060,84,-1
4406,7252.3,8248.8,2409.32,2484.63,2,3,50,50,1,3,60,87,6233,3623,97,-1
4407,7252.3,8248.8,2361.67,2415.66,2,2,20,20,1,2,0,12,125,307,0,-1
4408,7252.3,8248.8,2327.39,2387.77,2,2,20,20,1,2,0,15,125,203,0,-1
4409,7252.3,8248.8,2341.79,2398.19,3,3,50,50,1,2,60,90,4310,5089,143,-1
4410,5864.7,8248.8,2377.33,2398.64,3,3,50,50,7,2,60,95,4325,4379,121,-1
4411,5864.7,8248.8,2325.86,2290.21,2,2,50,50,7,2,60,88,5684,4000,113,-1
4412,5864.7,8248.8,2323.86,2309.74,3,3,50,50,6,2,60,88,4535,5334,113,-1
4413,5864.7,8248.8,2277.24,2302.5,2,2,20,20,6,2,0,10,125,220,0,-1
4414,5864.7,8248.8,2310.16,2322.39,3,3,50,50,6,2,60,87,3752,5282,64,-1
4415,5864.7,8248.8,2321.8,2344.67,2,2,50,50,6,2,60,96,3978,5423,114,-1
4416,5864.7,7485.7,2331.62,2338.14,2,3,50,50,6,3,60,85,4334,4654,31,-1
4417,5864.7,7485.7,2249.39,2280.43,2,2,20,20,5,3,0,12,125,63,0,-1
4418,5724.5,6984.2,2168.64,2200.25,2,3,50,50,4,2,60,84,6359,5135,54,-1
4419,5724.5,6984.2,2238.54,2227.6,2,3,50,50,4,3,60,91,4138,5525,65,-1
4420,5724.5,6984.2,2265.14,2219.78,3,3,50,50,4,2,60,86,4256,6288,78,-1
4421,5325.9,6984.2,2238.77,2242.39,2,2,50,50,4,2,60,77,2776,5152,62,-1
4422,6898.9,6984.2,2321.85,2252.47,3,3,50,50,2,2,60,86,3395,5208,85,-1
4423,6898.9,6984.2,2328.49,2237.94,3,3,50,50,2,2,60,82,3924,4552,64,-1
4424,6898.9,6984.2,2351.03,2257.93,3,3,50,50,2,2,60,88,4187,4835,99,-1
4425,6898.9,6984.2,2391.48,2273.51,3,3,50,50,2,2,60,84,4994,4837,60,-1
4426,6898.9,6984.2,2382.93,2281.49,3,3,50,50,2,3,60,87,4221,4371,49,-1
4427,5325.9,6984.2,2318.53,2187.75,3,3,50,50,6,2,60,86,5677,4385,57,-1
4428,5325.9,6984.2,2303.93,2191.81,3,2,50,50,6,2,60,92,5953,5335,95,-1
4429,5923.2,6984.2,2232.26,2100.12,3,3,50,50,3,2,60,89,7041,4449,77,-1
4430,5325.9,6984.2,2183.64,2033.32,2,3,50,50,4,2,60,91,5621,4201,65,-1
4431,5325.9,6984.2,2078.9,2015.9,2,2,50,50,4,2,60,94,6717,3879,74,-1
4432,5325.9,6418.9,2071.05,2005.78,2,2,20,50,4,2,30,37,1084,1035,2,-1
4433,5325.9,6418.9,2014.3,1888.62,3,3,50,50,4,2,60,87,6300,3556,64,-1
4434,5171.6,6418.9,1987.9,1931.76,2,2,22,28,3,2,10,29,124,716,0,-1
4435,5171.6,6418.9,1957.4,1900.42,2,2,20,20,3,2,0,11,125,333,0,-1
4436,4895.1,6418.9,1881.13,1842.84,2,2,50,50,4,2,60,91,6626,2691,61,-1
4437,4895.1,4960.9,1849.57,1759.64,2,3,50,50,4,3,60,85,6866,2651,131,-1
4438,4895.1,4960.9,1787.85,1666.68,3,3,50,50,4,3,60,81,6947,2715,71,-1
4439,4895.1,4960.9,1704.64,1546.82,3,3,50,50,4,3,60,91,7273,3001,93,-1
4440,4895.1,4960.9,1610.5,1499.97,2,2,50,50,4,3,60,84,8177,2936,62,-1
4441,4895.1,4960.9,1488.08,1442.97,3,2,50,50,3,3,60,90,8022,2311,32,-1
4442,4895.1,4960.9,1493.1,1424.75,2,3,50,50,3,3,60,88,7873,2634,62,-1
4443,4895.1,4960.9,1421.28,1392.01,3,3,50,50,2,2,60,84,6746,2102,52,-1
4444,4895.1,4960.9,1287.27,1389.57,2,2,50,50,2,2,60,79,7838,1803,43,-1
4445,4895.1,4960.9,1240.48,1323.16,3,3,50,50,2,2,60,86,6970,2479,39,-1
4446,4895.1,4960.9,1190.73,1295.44,3,3,50,50,2,2,60,86,6974,2436,62,-1
4447,4895.1,4960.9,1129.85,1220.12,2,2,50,50,2,3,60,82,8769,2003,44,-1
4448,4895.1,4960.9,1126.47,1102.69,3,3,50,50,2,2,60,89,7427,2226,54,-1
4449,4895.1,4960.9,1109.22,1115.45,2,2,50,50,2,2,60,93,7982,2851,98,-1
4450,4069.0,4960.9,1058.6,1013.67,3,3,50,50,9,1,60,89,8759,2750,72,-1
4451,4069.0,4960.9,1016.27,1024.96,2,2,50,50,9,1,60,86,6203,2751,65,-1
4452,4069.0,4960.9,990.04,1060.01,3,3,50,50,9,1,60,85,7531,2678,54,-1
4453,3789.6,4960.9,922.8,988.21,3,3,50,50,15,1,60,89,8605,3114,69,-1
4454,3789.6,4960.9,891.41,943.77,2,2,50,50,14,1,60,91,8719,2850,50,-1
4455,3789.6,4960.9,860.06,944.03,3,3,50,50,14,1,60,90,8748,3034,84,-1
4456,3789.6,4960.9,832.96,948.31,2,3,50,50,14,3,60,80,7394,2866,49,-1
4457,3789.6,4960.9,849.83,901.05,3,3,50,50,13,4,60,97,8977,2800,44,-1
4458,3789.6,4960.9,847.14,880.78,2,2,50,50,12,4,60,89,7277,3372,41,-1
4459,3789.6,4960.9,881.42,877.58,2,2,50,50,12,4,60,86,7822,3078,35,-1
4460,3789.6,4960.9,853.74,835.87,2,2,50,50,12,3,60,86,9971,3686,46,-1
4461,3791.8,4960.9,860.03,826.81,2,2,50,50,13,3,60,85,8443,4310,61,-1
4462,3791.8,4960.9,885.5,803.99,3,3,50,50,12,2,60,89,7745,4301,97,-1
4463,3791.8,4960.9,888.69,871.61,2,2,50,50,12,2,60,90,7217,4125,89,-1
4464,3791.8,4960.9,961.61,871.14,3,3,50,50,13,2,60,90,8420,4483,126,-1
4465,3791.8,4960.9,1024.11,880.38,3,3,50,50,13,2,60,88,9199,4560,139,-1
4466,3791.8,4960.9,1035.91,938.89,3,3,50,50,13,2,60,94,6855,4810,135,-1
4467,3791.8,4960.9,1120.74,974.59,2,2,21,20,14,2,1,12,124,163,0,-1
4468,3791.8,4960.9,1206.05,1041.72,2,3,50,50,14,3,60,95,6021,4361,143,-1
4469,3791.8,4960.9,1282.19,1083.78,2,2,20,20,16,3,0,10,125,330,0,-1
4470,3791.8,6031.1,1361.91,1174.07,3,3,50,50,17,1,60,92,6222,4530,132,-1
4471,3791.8,6031.1,1366.32,1198.09,3,3,50,50,19,1,60,91,7612,4771,158,-1
4472,5555.8,6031.1,1412.65,1263.42,3,3,50,50,2,1,60,93,7409,4898,198,-1
4473,5555.8,6031.1,1505.27,1326.0,3,3,50,50,2,1,60,88,5461,3977,156,-1
4474,5555.8,6031.1,1579.99,1409.71,3,2,50,50,2,1,60,88,4874,3937,167,-1
4475,5555.8,6482.9,1679.53,1501.41,3,3,50,50,2,2,60,86,4206,3149,132,-1
4476,5555.8,6482.9,1704.28,1599.94,2,3,50,50,2,2,60,88,4017,2952,180,-1
4477,5555.8,6482.9,1743.92,1601.38,3,3,50,50,2,2,60,89,5091,4205,251,-1
4478,5555.8,6482.9,1771.65,1644.34,2,2,50,50,2,2,60,77,3729,3218,223,-1
4479,5555.8,6031.1,1784.92,1690.42,2,3,50,50,2,1,60,92,5910,4193,118,-1
4480,5555.8,4381.2,1788.54,1673.17,3,3,50,50,2,12,60,88,8085,4681,148,-1
4481,5555.8,4381.2,1891.08,1748.71,3,3,50,50,3,11,60,92,4299,3323,104,-1
4482,6122.1,4381.2,1956.16,1763.05,3,2,50,50,3,8,60,93,4853,4120,145,-1
4483,6122.1,4381.2,1916.8,1761.66,2,2,20,20,3,9,0,11,127,59,0,-1
4484,6122.1,4381.2,1946.66,1781.29,2,3,50,50,3,11,60,95,6432,4642,130,-1
4485,6122.1,4465.9,1982.97,1815.71,2,2,50,50,3,11,60,86,4026,3760,75,-1
4486,6122.1,4757.9,1944.4,1889.86,3,3,50,50,2,8,60,86,7386,4209,124,-1
4487,6122.1,4757.9,1990.78,1964.75,2,2,50,50,2,9,60,84,4689,3868,56,-1
4488,6122.1,4757.9,2014.28,1977.72,3,2,50,50,4,8,60,88,6950,4767,103,-1
4489,6122.1,5490.9,2019.08,1999.8,3,3,50,50,4,3,60,90,8267,5233,135,-1
4490,7206.0,5490.9,2073.81,1994.5,3,2,50,50,2,3,60,94,7022,4218,153,-1
4491,7206.0,4757.9,2080.49,2021.92,3,2,50,50,2,7,60,86,5906,4789,113,-1
4492,7252.4,4757.9,2155.18,2062.54,3,3,50,50,2,7,60,90,5499,5040,154,-1
4493,7252.4,6527.1,2211.82,2113.16,3,3,50,50,2,1,60,95,6451,5214,92,-1
4494,7252.4,6527.1,2216.04,2119.02,3,3,50,50,2,1,60,85,5933,4026,92,-1
4495,7252.4,6527.1,2166.79,2095.49,3,2,50,50,2,1,60,89,7194,4392,126,-1
4496,7252.4,6527.1,2130.29,2099.47,3,3,50,50,2,1,60,88,7476,4688,104,-1
4497,5899.5,6527.1,2099.39,2122.1,2,2,50,50,3,1,60,88,5892,4642,97,-1
4498,5899.5,6527.1,2121.83,2154.65,2,2,50,50,3,1,60,91,5897,4423,67,-1
4499,5899.5,6527.1,2144.21,2201.6,3,2,50,50,3,1,60,90,4488,3730,131,-1
4500,5899.5,6527.1,2164.63,2177.51,3,3,50,50,3,1,60,89,7430,4491,138,-1
4501,5899.5,6527.1,2222.91,2146.59,3,2,50,50,4,1,60,95,7807,4680,189,-1
4502,5899.5,6527.1,2215.14,2181.21,2,2,50,50,3,1,60,88,5859,4725,136,-1
4503,5899.5,6664.2,2256.42,2218.3,3,3,50,50,3,2,60,89,6461,4525,194,-1
4504,5899.5,6664.2,2289.87,2266.17,3,3,50,50,4,3,60,92,5813,4927,209,-1
4505,5899.5,6664.2,2249.2,2246.86,3,3,50,50,4,2,60,92,7508,4863,215,-1
4506,5455.2,6527.1,2242.69,2206.01,3,3,50,50,2,1,60,91,7815,4850,218,-1
4507,6181.4,4900.2,2231.65,2165.45,3,2,50,50,2,7,60,90,8685,6100,262,-1
4508,6181.4,5662.2,2230.4,2139.61,3,3,50,50,2,3,60,91,8403,5897,257,-1
4509,6181.4,5662.2,2183.22,2090.31,2,2,50,50,2,3,60,87,8260,5553,228,-1
4510,8020.7,7136.5,2146.16,2078.13,3,3,50,50,1,1,60,94,8808,5643,257,-1
4511,8020.7,7136.5,2036.98,2020.64,3,3,50,50,1,1,60,95,11087,5620,252,-1
4512,8020.7,7136.5,1926.31,1939.71,3,3,50,50,1,1,60,98,10312,4444,127,-1
4513,8020.7,7136.5,1877.93,1856.23,3,3,50,50,1,1,60,91,11246,5269,253,-1
4514,8020.7,7136.5,1774.05,1717.45,3,2,50,50,1,1,60,87,12662,4605,120,-1
4515,8020.7,7136.5,1634.33,1523.13,2,2,50,50,1,1,60,87,13088,4695,120,-1
4516,8020.7,7136.5,1567.78,1349.31,3,3,50,50,1,1,60,95,13690,4506,124,-1
4517,8020.7,7136.5,1485.65,1174.94,2,2,50,50,1,1,60,91,12475,4315,78,-1
4518,5835.4,7136.5,1399.23,1041.57,3,3,50,50,2,1,60,94,12397,5474,136,-1
4519,5835.4,5662.2,1297.67,949.95,3,3,50,50,2,2,60,85,10981,4105,128,-1
4520,5835.4,5662.2,1307.3,989.04,3,3,50,50,2,3,60,85,10680,4842,121,-1
4521,5835.4,5662.2,1295.92,904.34,3,3,50,50,2,2,60,90,11383,5266,182,-1
4522,5104.8,5662.2,1329.85,839.44,3,3,50,50,2,2,60,84,8403,5094,108,-1
4523,5104.8,5662.2,1271.42,837.44,2,3,50,50,3,2,60,76,9062,4111,80,-1
4524,5104.8,5662.2,1132.43,801.26,2,2,50,50,2,2,60,77,12809,4600,94,-1
4525,5104.8,4900.2,1093.56,740.39,3,2,50,50,1,5,60,93,10238,5475,229,-1
4526,5104.8,4900.2,1086.32,691.06,2,2,50,50,1,5,60,88,10613,3722,126,-1
4527,5104.8,4900.2,996.24,678.79,2,2,50,50,1,6,60,84,10316,3703,81,-1
4528,3837.1,4900.2,880.22,586.43,3,3,50,50,11,5,60,87,10838,4566,120,-1
4529,3837.1,4900.2,852.75,620.3,2,2,50,50,13,5,60,91,11147,4819,137,-1
4530,4320.0,4900.2,874.1,596.47,3,3,50,50,9,4,60,86,7817,5280,135,-1
4531,4320.0,4900.2,915.68,676.69,3,2,50,50,9,4,60,88,8307,5508,241,-1
4532,4320.0,4900.2,937.69,847.9,2,2,50,50,8,4,60,84,8250,6246,199,-1
4533,4320.0,4900.2,983.47,940.82,3,2,50,50,7,3,60,91,7782,6000,208,-1
4534,4320.0,4900.2,997.22,994.29,2,3,50,50,9,3,60,90,7863,5943,210,-1
4535,4320.0,4900.2,1038.23,1013.97,2,2,50,50,9,2,60,87,7589,4634,108,-1
4536,9330.0,4963.7,1117.2,1054.36,3,3,50,50,1,3,60,85,7346,5445,231,-1
4537,9330.0,4963.7,1157.7,1096.35,3,3,50,50,1,3,60,78,7845,6569,226,-1
4538,9330.0,4963.7,1206.94,1035.77,3,3,50,50,1,4,60,91,9750,4745,92,-1
4539,9330.0,4963.7,1215.21,1052.09,3,3,50,50,1,3,60,83,8640,5966,166,-1
4540,9330.0,4963.7,1170.8,1051.34,3,3,50,50,1,4,60,86,9569,5696,165,-1
4541,9330.0,4963.7,1236.31,1071.36,2,2,50,50,1,4,60,87,7684,4713,51,-1
4542,6723.7,4963.7,1226.24,1090.2,2,2,50,50,1,5,60,81,6190,3683,58,-1
4543,6723.7,5636.8,1231.48,1159.24,2,2,50,50,1,3,60,82,6460,4177,110,-1
4544,6723.7,5636.8,1260.92,1205.9,3,2,50,50,1,3,60,88,5679,4398,94,-1
4545,6723.7,5636.8,1273.18,1188.39,2,2,50,50,1,3,60,74,6619,3481,132,-1
4546,6723.7,5636.8,1250.99,1180.96,2,3,50,50,1,3,60,82,8613,4012,142,-1
4547,6723.7,5636.8,1247.98,1198.83,2,2,50,50,1,3,60,86,6862,3690,126,-1
4548,6723.7,5636.8,1235.12,1138.03,2,2,50,50,1,3,60,80,7318,3582,143,-1
4549,6723.7,5636.8,1127.98,1044.42,3,3,50,50,1,3,60,75,9720,2812,44,-1
4550,6723.7,5636.8,1088.03,948.31,2,3,50,50,1,3,60,83,9131,2743,47,-1
4551,6723.7,4963.7,975.4,845.14,2,2,50,50,1,5,60,69,8886,1765,26,-1
4552,6723.7,4963.7,986.47,774.88,2,2,50,50,1,4,60,80,8536,2314,32,-1
4553,4344.2,4963.7,947.99,707.1,2,2,50,50,17,4,60,87,9040,1972,17,-1
4554,4344.2,4963.7,904.36,598.3,2,2,50,50,17,4,60,75,9483,2482,39,-1
4555,4344.2,4963.7,858.74,574.89,2,2,50,50,16,3,60,72,8373,2318,12,-1
4556,4344.2,4963.7,725.93,564.75,2,3,50,50,13,3,60,74,9746,2376,24,-1
4557,4344.2,4963.7,615.12,491.35,2,2,50,50,12,4,60,67,8935,1432,7,-1
4558,4344.2,4629.8,590.54,504.7,3,2,50,50,11,5,60,84,8291,2686,34,-1
4559,4344.2,4629.8,649.41,440.13,3,2,50,50,13,5,60,74,8495,1590,12,-1
4560,4344.2,4446.7,581.46,369.44,3,2,50,50,11,8,60,83,8842,2663,24,-1
4561,4344.2,4446.7,581.16,328.73,2,2,50,50,10,8,60,68,9044,2445,42,-1
4562,4344.2,4446.7,616.84,352.28,2,2,50,50,9,9,60,66,8340,2267,31,-1
4563,4344.2,4446.7,610.23,328.14,2,3,50,50,8,7,60,74,9115,1823,22,-1
4564,4344.2,4446.7,626.56,283.46,2,3,50,50,7,6,60,77,9385,2119,32,-1
4565,4344.2,4446.7,624.58,377.96,2,2,50,50,7,6,60,77,7507,2193,30,-1
4566,4382.9,4446.7,619.96,429.59,2,2,50,50,8,7,60,77,8097,2654,26,-1
4567,4382.9,4446.7,604.39,514.39,3,3,50,50,9,8,60,72,7491,2336,24,-1
4568,4382.9,4446.7,580.15,614.92,2,2,50,50,8,7,60,69,7785,1651,51,-1
4569,4382.9,4446.7,568.09,575.36,2,2,50,50,8,7,60,70,7435,2573,73,-1
4570,4382.9,4446.7,610.57,476.19,2,2,50,50,8,6,60,52,8013,1626,18,-1
4571,4382.9,4446.7,635.1,483.18,2,2,50,50,8,5,60,64,6921,2011,33,-1
4572,4382.9,3915.4,664.45,535.68,2,2,50,50,8,21,60,74,6078,2545,77,-1
4573,4382.9,3915.4,669.26,558.79,2,2,50,50,8,21,60,68,6762,2279,50,-1
4574,4382.9,3915.4,658.2,598.14,2,2,50,50,7,19,60,68,7596,1933,62,-1
4575,4382.9,3915.4,677.0,583.45,2,2,50,50,8,20,60,72,8229,2317,27,-1
4576,4382.9,3915.4,666.3,587.15,2,2,50,50,9,23,60,80,7640,2076,16,-1
4577,4382.9,3915.4,612.64,495.79,2,2,50,50,8,22,60,49,8580,1361,4,-1
4578,4382.9,4129.6,571.7,459.25,2,2,50,50,8,14,60,72,9791,2410,54,-1
4579,4382.9,4129.6,536.08,398.81,2,2,50,50,12,16,60,62,9253,1612,28,-1
4580,4382.9,4778.8,468.86,356.64,2,2,50,50,13,5,60,73,9379,2087,21,-1
4581,4382.9,8145.7,427.81,349.17,3,3,50,50,12,1,60,58,8373,1550,6,-1
4582,4344.2,8145.7,403.88,374.15,2,2,50,50,12,1,60,51,7561,1707,4,-1
4583,4344.2,8145.7,363.96,365.65,2,2,50,50,13,1,60,49,7744,1551,7,-1
4584,4011.7,4778.8,238.97,311.79,2,2,50,50,20,6,60,62,9882,1616,35,-1
4585,5744.3,4778.8,271.51,287.74,3,2,50,50,1,6,60,75,8940,1821,50,-1
4586,5744.3,4778.8,217.22,313.95,2,2,50,50,1,5,60,63,7710,1862,44,-1
4587,5744.3,4778.8,276.16,369.57,2,2,50,50,1,4,60,67,6139,1932,82,-1
4588,5744.3,4778.8,270.97,373.88,2,2,50,50,1,4,60,36,7100,1153,14,-1
4589,5744.3,4778.8,274.42,397.92,2,2,50,50,1,4,60,52,6543,1824,12,-1
4590,4357.1,4778.8,278.63,470.58,2,2,50,50,11,3,60,62,6952,1891,54,-1
4591,4357.1,4778.8,397.95,450.21,2,2,50,50,12,3,60,61,6047,2142,47,-1
4592,4357.1,4778.8,484.22,467.99,2,3,50,50,11,4,60,56,5873,2185,65,-1
4593,4357.1,4778.8,530.91,387.54,2,2,50,50,12,4,60,46,6217,1225,52,-1
4594,7607.7,4778.8,620.07,436.38,3,3,50,50,1,4,60,68,5658,1864,90,-1
4595,7607.7,4778.8,566.27,478.17,2,2,50,50,1,5,60,39,6334,1600,33,-1
4596,7607.7,4778.8,692.56,587.07,2,2,50,50,1,5,60,52,4676,2053,48,-1
4597,7607.7,4778.8,779.82,669.02,2,2,50,50,1,5,60,41,4654,1311,70,-1
4598,4357.1,4778.8,757.3,715.38,2,2,50,50,12,4,60,47,2849,1373,73,-1
4599,4357.1,4439.7,825.66,725.98,2,2,50,50,14,9,60,41,3628,1202,40,-1
4600,4357.1,4439.7,887.38,747.59,2,2,50,50,14,8,60,51,3636,1098,67,-1
4601,4357.1,3923.9,848.16,758.57,2,2,50,50,13,23,60,28,5505,755,77,-1
4602,4357.1,3923.9,857.35,732.63,2,2,50,50,16,21,60,27,5891,938,101,-1
4603,4357.1,3923.9,908.6,751.8,2,2,50,50,17,23,60,49,3293,1454,76,-1
4604,4357.1,3923.9,979.2,879.76,2,2,50,50,16,25,60,49,2807,1477,106,-1
4605,4357.1,3923.9,1009.28,901.1,2,2,50,50,15,25,60,44,3875,1090,89,-1
4606,4357.1,3923.9,1124.8,949.12,2,2,50,50,14,24,60,39,2359,930,29,-1
4607,3996.5,3923.9,1114.69,930.11,2,2,50,50,21,21,60,42,3528,1247,56,-1
4608,3996.5,4111.0,1158.61,904.36,2,2,50,50,23,18,60,37,4132,1129,17,-1
4609,3996.5,4111.0,1222.5,957.7,2,2,50,50,24,16,60,36,4957,758,94,-1
4610,3996.5,4111.0,1240.86,1028.46,2,2,50,50,23,16,60,40,3619,913,87,-1
4611,3996.5,4340.0,1295.54,1100.3,2,2,50,50,23,12,60,40,2360,979,22,-1
4612,3996.5,4340.0,1286.76,1086.03,2,2,50,50,23,11,60,33,4121,731,57,-1
